submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,race,election,youtube_id,description,ad_name
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,8 a.m.,9 a.m.,4/27/2012,5/3/2012,1,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,2:58 p.m.,4 p.m.,4/27/2012,5/3/2012,1,75,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,4 p.m.,5 p.m.,4/27/2012,5/3/2012,1,100,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,6 p.m.,6:30 p.m.,4/27/2012,5/3/2012,1,250,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,6:30 p.m.,7 p.m.,4/27/2012,5/3/2012,2,275,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,6:58 p.m.,9 p.m.,4/27/2012,5/3/2012,1,700,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,10 p.m.,10:35 p.m.,4/27/2012,5/3/2012,1,350,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27867,5 a.m.,4 x.m.,4/27/2012,5/3/2012,3,0,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,6 a.m.,6:58 a.m.,5/7/2012,5/13/2012,1,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,7 a.m.,9 a.m.,5/7/2012,5/13/2012,1,200,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,7 a.m.,9 a.m.,5/7/2012,5/13/2012,1,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,2:58 p.m.,4 p.m.,5/7/2012,5/13/2012,1,75,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,4 p.m.,5 p.m.,5/7/2012,5/13/2012,1,100,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,6 p.m.,6:30 p.m.,5/7/2012,5/13/2012,2,250,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,6:30 p.m.,7 p.m.,5/7/2012,5/13/2012,1,275,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,8 p.m.,10 p.m.,5/7/2012,5/13/2012,1,500,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27948,10:35 p.m.,11:35 p.m.,5/7/2002,5/13/2012,1,95,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,6 a.m.,6:58 a.m.,4/30/2012,5/6/2012,2,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,7 a.m.,9 a.m.,4/30/2012,5/6/2012,1,200,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,7 a.m.,9 a.m.,4/30/2012,5/6/2012,2,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,2:58 p.m.,4 p.m.,4/30/2012,5/6/2012,1,75,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,4 p.m.,5 p.m.,4/30/2012,5/6/2012,1,100,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,6 p.m.,6:30 p.m.,4/30/2012,5/6/2012,3,250,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,6:30 p.m.,7 p.m.,4/30/2012,5/6/2012,2,275,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,6:58 p.m.,8 p.m.,4/30/2012,5/6/2012,1,425,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27938,10 p.m.,10:35 p.m.,4/30/2012,5/6/2012,2,350,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,5 a.m.,6 a.m.,4/2/2012,4/8/2012,1,45,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,6 a.m.,6:58 a.m.,4/2/2012,4/8/2012,3,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,7 a.m.,8 a.m.,4/2/2012,4/8/2012,4,200,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,8 a.m.,9 a.m.,4/2/2012,4/8/2012,4,130,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,8 a.m.,9 a.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,2:58 p.m.,4 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,4 p.m.,5 p.m.,4/2/2012,4/8/2012,2,100,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,5 p.m.,5:30 p.m.,4/2/2012,4/8/2012,1,120,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,6 p.m.,6:30 p.m.,4/2/2012,4/8/2012,4,250,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,4,275,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,1,125,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,8 p.m.,9 p.m.,4/2/2012,4/8/2012,1,500,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,350,U.S. Senate,Primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,27716,5 a.m.,4 x.m.,4/2/2012,4/8/2012,3,0,U.S. Senate,Primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26550,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,3,100,U.S. Senate,Primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26550,9 p.m.,9:30 p.m.,4/2/2012,4/8/2012,1,50,U.S. Senate,Primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26550,9 p.m.,9:30 p.m.,4/2/2012,4/8/2012,1,65,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,5 a.m.,6 a.m.,4/2/2012,4/8/2012,2,15,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,6 a.m.,7 a.m.,4/2/2012,4/8/2012,4,35,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,7 a.m.,9 a.m.,4/2/2012,4/8/2012,4,18,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,9 a.m.,10 a.m.,4/2/2012,4/8/2012,1,8,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,10 a.m.,11 a.m.,4/2/2012,4/8/2012,2,10,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,3 p.m.,3:30 p.m.,4/2/2012,4/8/2012,2,5,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,3:30 p.m.,4 p.m.,4/2/2012,4/8/2012,4,5,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,4 p.m.,4:30 p.m.,4/2/2012,4/8/2012,2,10,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,4:30 p.m.,5 p.m.,4/2/2012,4/8/2012,1,20,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,5 p.m.,5:30 p.m.,4/2/2012,4/8/2012,1,31,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,6 p.m.,6:30 p.m.,4/2/2012,4/8/2012,3,50,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,8 p.m.,9 p.m.,4/2/2012,4/8/2012,1,200,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,2,75,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,Primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012,U.S. Sen. Claire McCaskill,26545,10:35 p.m.,11:05 p.m.,4/2/2012,4/8/2012,2,20,U.S. Senate,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,5 a.m.,7 a.m.,6/25/2012,7/1/2012,4,200,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,10 a.m.,11 a.m.,6/25/2012,7/1/2012,4,200,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,12 p.m.,12:30 p.m.,6/25/2012,7/1/2012,4,250,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,12:30 p.m.,2 p.m.,6/25/2012,7/1/2012,4,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,5 p.m.,5:30 p.m.,6/25/2012,7/1/2012,8,115,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,5:28 p.m.,6 p.m.,6/25/2012,7/1/2012,3,140,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,10 p.m.,10:35 p.m.,6/25/2012,7/1/2012,4,600,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,7 p.m.,8 p.m.,6/25/2012,7/1/2012,1,1500,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,8 p.m.,9 p.m.,6/25/2012,7/1/2012,1,1300,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,9 p.m.,10 p.m.,6/25/2012,7/1/2012,1,2500,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,9 p.m.,10 p.m.,6/25/2012,7/1/2012,1,1500,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,302875,4:30 a.m.,5 a.m.,6/25/2012,7/1/2012,1,10,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,5 a.m.,7 a.m.,7/2/2012,7/8/2012,1,200,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,7 a.m.,9 a.m.,6/25/2012,7/1/2012,1,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,10 a.m.,11 a.m.,7/2/2012,7/8/2012,1,200,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,1,250,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,12:30 p.m.,1 p.m.,7/2/2012,7/8/2012,1,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,1 p.m.,2 p.m.,7/2/2012,7/8/2012,1,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,1 p.m.,2 p.m.,7/2/2012,7/8/2012,1,150,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,250,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,350,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,550,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,6 p.m.,6:30 p.m.,7/2/2012,7/8/2012,1,550,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,1,400,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,6:30 p.m.,7 p.m.,7/2/2012,7/8/2012,1,400,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,1,600,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,5:28 p.m.,6 p.m.,6/25/2012,7/1/2012,1,400,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,8 p.m.,9 p.m.,7/2/2012,7/8/2012,1,1600,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,303871,8 p.m.,9 p.m.,7/2/2012,7/8/2012,1,1200,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,5 a.m.,7 a.m.,7/2/2012,7/8/2012,1,75,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,5 a.m.,7 a.m.,7/2/2012,7/8/2012,2,75,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,4,45,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,12:30 p.m.,1 p.m.,7/9/2012,7/15/2012,1,60,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,115,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,115,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,140,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,2,285,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,1,285,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,10 p.m.,10:35 p.m.,7/9/2012,7/15/2012,1,285,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,8 p.m.,9 p.m.,7/9/2012,7/15/2012,1,375,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,7 p.m.,8 p.m.,7/2/2012,7/8/2012,1,300,Lt. Gov.,Primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,304319,9 p.m.,10 p.m.,7/2/2012,7/8/2012,1,450,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,6 a.m.,6:58 a.m.,6/25/2012,7/1/2012,4,130,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,7 a.m.,9 a.m.,6/25/2012,7/1/2012,2,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,9 a.m.,11 a.m.,6/25/2012,7/1/2012,3,80,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,6 a.m.,6:58 a.m.,6/25/2012,7/1/2012,2,130,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,2:58 p.m.,4 p.m.,6/25/2012,7/1/2012,1,110,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,4 p.m.,5 p.m.,6/25/2012,7/1/2012,2,125,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,5 p.m.,5:30 p.m.,6/25/2012,7/1/2012,3,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,3,300,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,2,800,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,10:35 p.m.,11:35 p.m.,6/25/2012,7/1/2012,4,120,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,11:35 p.m.,12:35 a.m.,6/25/2012,7/1/2012,8,15,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28312,5 a.m.,4 x.m.,6/25/2012,7/1/2012,3,0,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,5 a.m.,6 a.m.,7/2/2012,7/8/2012,1,30,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6 a.m.,6:58 a.m.,7/2/2012,7/8/2012,1,130,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6 a.m.,6:58 a.m.,7/2/2012,7/8/2012,1,130,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,9 a.m.,11 a.m.,7/2/2012,7/8/2012,1,80,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,7 a.m.,9 a.m.,6/25/2012,7/1/2012,2,100,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,5 a.m.,12 p.m.,6/25/2012,7/1/2012,1,15,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,8 a.m.,9 a.m.,6/25/2012,7/1/2012,1,120,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,9 a.m.,10 a.m.,6/25/2012,7/1/2012,1,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,4 p.m.,5 p.m.,7/2/2012,7/8/2012,1,125,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,1,35,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,300,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6 p.m.,6:30 p.m.,7/2/2012,7/8/2012,1,300,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,120,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6:30 p.m.,7 p.m.,7/2/2012,7/8/2012,1,400,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,1,140,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,8 p.m.,10 p.m.,6/25/2012,7/1/2012,1,350,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28352,8 p.m.,10 p.m.,7/2/2012,7/8/2012,1,550,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,6 a.m.,6:58 a.m.,7/3/2012,7/9/2012,3,130,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,7 a.m.,9 a.m.,7/3/2012,7/9/2012,2,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,7 a.m.,9 a.m.,7/3/2012,7/9/2012,1,200,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,9 a.m.,11 a.m.,7/3/2012,7/9/2012,3,80,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,6 a.m,6:58 a.m.,7/3/2012,7/9/2012,1,65,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,50,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,5 a.m.,12 p.m.,7/2/2012,7/8/2012,1,15,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,5 a.m.,12 p.m.,7/2/2012,7/8/2012,1,25,Lt. Gov.,Primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager,State Sen. Brad Lager,28359,9 a.m.,10 a.m.,7/2/2012,7/8/2012,1,100,Lt. Gov.,Primary,,,
