submitter,station,buyer,advertiser,candidate,contract_id,start_time,end_time,start_date,end_date,spots_per_week,rate_per_spot,office,election_cycle,youtube_id,description,name
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27868,5 a.m.,4 x.m.,5/4/2012,5/10/2012,3,0,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27868,7 a.m.,9 a.m.,5/4/2012,5/10/2012,1,50,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,6 a.m.,6:58 a.m.,4/23/2012,4/29/2012,2,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,7 a.m.,9 a.m.,4/23/2012,4/29/2012,2,200,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,7 a.m.,9 a.m.,4/23/2012,4/29/2012,1,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,2:58 p.m.,4 p.m.,4/23/2012,4/29/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,4 p.m.,5 p.m.,4/23/2012,4/29/2012,1,100,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,6 p.m.,6:30 p.m.,4/16/2012,4/22/2012,1,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,6 p.m.,6:30 p.m.,4/23/2012,4/29/2012,1,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,6:30 p.m.,7 p.m.,4/23/2012,4/29/2012,2,275,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,10 p.m.,10:35 p.m.,4/23/2012,4/29/2012,1,350,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,10:35 p.m.,11:35 p.m.,4/23/2012,4/29/2012,1,95,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27830,5 a.m.,4 x.m.,4/23/2012,4/29/2012,3,0,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,6 a.m.,6:58 a.m.,4/27/2012,5/3/2012,1,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,7 a.m.,8 a.m.,4/27/2012,5/3/2012,2,200,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,8 a.m.,9 a.m.,4/27/2012,5/3/2012,1,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,2:58 p.m.,4 p.m.,4/27/2012,5/3/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,4 p.m.,5 p.m.,4/27/2012,5/3/2012,1,100,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,6 p.m.,6:30 p.m.,4/27/2012,5/3/2012,1,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,6:30 p.m.,7 p.m.,4/27/2012,5/3/2012,2,275,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,6:58 p.m.,9 p.m.,4/27/2012,5/3/2012,1,700,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,10 p.m.,10:35 p.m.,4/27/2012,5/3/2012,1,350,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27867,5 a.m.,4 x.m.,4/27/2012,5/3/2012,3,0,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,6 a.m.,6:58 a.m.,5/7/2012,5/13/2012,1,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,7 a.m.,9 a.m.,5/7/2012,5/13/2012,1,200,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,7 a.m.,9 a.m.,5/7/2012,5/13/2012,1,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,2:58 p.m.,4 p.m.,5/7/2012,5/13/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,4 p.m.,5 p.m.,5/7/2012,5/13/2012,1,100,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,6 p.m.,6:30 p.m.,5/7/2012,5/13/2012,2,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,6:30 p.m.,7 p.m.,5/7/2012,5/13/2012,1,275,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,8 p.m.,10 p.m.,5/7/2012,5/13/2012,1,500,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27948,10:35 p.m.,11:35 p.m.,5/7/2002,5/13/2012,1,95,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,6 a.m.,6:58 a.m.,4/30/2012,5/6/2012,2,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,7 a.m.,9 a.m.,4/30/2012,5/6/2012,1,200,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,7 a.m.,9 a.m.,4/30/2012,5/6/2012,2,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,2:58 p.m.,4 p.m.,4/30/2012,5/6/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,4 p.m.,5 p.m.,4/30/2012,5/6/2012,1,100,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,6 p.m.,6:30 p.m.,4/30/2012,5/6/2012,3,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,6:30 p.m.,7 p.m.,4/30/2012,5/6/2012,2,275,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,6:58 p.m.,8 p.m.,4/30/2012,5/6/2012,1,425,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27938,10 p.m.,10:35 p.m.,4/30/2012,5/6/2012,2,350,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,5 a.m.,6 a.m.,4/2/2012,4/8/2012,1,45,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,6 a.m.,6:58 a.m.,4/2/2012,4/8/2012,3,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,7 a.m.,8 a.m.,4/2/2012,4/8/2012,4,200,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,8 a.m.,9 a.m.,4/2/2012,4/8/2012,4,130,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,8 a.m.,9 a.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,2:58 p.m.,4 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,4 p.m.,5 p.m.,4/2/2012,4/8/2012,2,100,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,5 p.m.,5:30 p.m.,4/2/2012,4/8/2012,1,120,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,6 p.m.,6:30 p.m.,4/2/2012,4/8/2012,4,250,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,4,275,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,1,125,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,8 p.m.,9 p.m.,4/2/2012,4/8/2012,1,500,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,350,U.S. Senate,primary,,,
Patane,KOMU,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,27716,5 a.m.,4 x.m.,4/2/2012,4/8/2012,3,0,U.S. Senate,primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26550,6:30 p.m.,7 p.m.,4/2/2012,4/8/2012,3,100,U.S. Senate,primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26550,9 p.m.,9:30 p.m.,4/2/2012,4/8/2012,1,50,U.S. Senate,primary,,,
Patane,KQFX,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26550,9 p.m.,9:30 p.m.,4/2/2012,4/8/2012,1,65,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,5 a.m.,6 a.m.,4/2/2012,4/8/2012,2,15,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,6 a.m.,7 a.m.,4/2/2012,4/8/2012,4,35,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,7 a.m.,9 a.m.,4/2/2012,4/8/2012,4,18,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,9 a.m.,10 a.m.,4/2/2012,4/8/2012,1,8,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,10 a.m.,11 a.m.,4/2/2012,4/8/2012,2,10,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,3 p.m.,3:30 p.m.,4/2/2012,4/8/2012,2,5,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,3:30 p.m.,4 p.m.,4/2/2012,4/8/2012,4,5,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,4 p.m.,4:30 p.m.,4/2/2012,4/8/2012,2,10,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,4:30 p.m.,5 p.m.,4/2/2012,4/8/2012,1,20,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,5 p.m.,5:30 p.m.,4/2/2012,4/8/2012,1,31,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,6 p.m.,6:30 p.m.,4/2/2012,4/8/2012,3,50,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,8 p.m.,9 p.m.,4/2/2012,4/8/2012,1,200,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,2,75,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,10 p.m.,10:35 p.m.,4/2/2012,4/8/2012,1,75,U.S. Senate,primary,,,
Patane,KMIZ,Media Strategies and Research,McCaskill for Senate 2012, Claire McCaskill,26545,10:35 p.m.,11:05 p.m.,4/2/2012,4/8/2012,2,20,U.S. Senate,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,5 a.m.,7 a.m.,6/25/2012,7/1/2012,4,200,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,10 a.m.,11 a.m.,6/25/2012,7/1/2012,4,200,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,12 p.m.,12:30 p.m.,6/25/2012,7/1/2012,4,250,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,12:30 p.m.,2 p.m.,6/25/2012,7/1/2012,4,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,5 p.m.,5:30 p.m.,6/25/2012,7/1/2012,8,115,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,5:28 p.m.,6 p.m.,6/25/2012,7/1/2012,3,140,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,10 p.m.,10:35 p.m.,6/25/2012,7/1/2012,4,600,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,7 p.m.,8 p.m.,6/25/2012,7/1/2012,1,1500,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,8 p.m.,9 p.m.,6/25/2012,7/1/2012,1,1300,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,9 p.m.,10 p.m.,6/25/2012,7/1/2012,1,2500,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,9 p.m.,10 p.m.,6/25/2012,7/1/2012,1,1500,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,302875,4:30 a.m.,5 a.m.,6/25/2012,7/1/2012,1,10,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,5 a.m.,7 a.m.,7/2/2012,7/8/2012,1,200,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,7 a.m.,9 a.m.,6/25/2012,7/1/2012,1,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,10 a.m.,11 a.m.,7/2/2012,7/8/2012,1,200,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,1,250,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,12:30 p.m.,1 p.m.,7/2/2012,7/8/2012,1,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,1 p.m.,2 p.m.,7/2/2012,7/8/2012,1,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,1 p.m.,2 p.m.,7/2/2012,7/8/2012,1,150,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,250,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,350,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,550,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,6 p.m.,6:30 p.m.,7/2/2012,7/8/2012,1,550,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,1,400,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,6:30 p.m.,7 p.m.,7/2/2012,7/8/2012,1,400,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,1,600,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,5:28 p.m.,6 p.m.,6/25/2012,7/1/2012,1,400,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,8 p.m.,9 p.m.,7/2/2012,7/8/2012,1,1600,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,303871,8 p.m.,9 p.m.,7/2/2012,7/8/2012,1,1200,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,5 a.m.,7 a.m.,7/2/2012,7/8/2012,1,75,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,5 a.m.,7 a.m.,7/2/2012,7/8/2012,2,75,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,4,45,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,12:30 p.m.,1 p.m.,7/9/2012,7/15/2012,1,60,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,115,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,115,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,140,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,2,285,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,10 p.m.,10:35 p.m.,7/2/2012,7/8/2012,1,285,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,10 p.m.,10:35 p.m.,7/9/2012,7/15/2012,1,285,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,8 p.m.,9 p.m.,7/9/2012,7/15/2012,1,375,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,7 p.m.,8 p.m.,7/2/2012,7/8/2012,1,300,Lieutenant Governor,primary,,,
Patane,KRCG,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,304319,9 p.m.,10 p.m.,7/2/2012,7/8/2012,1,450,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,6 a.m.,6:58 a.m.,6/25/2012,7/1/2012,4,130,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,7 a.m.,9 a.m.,6/25/2012,7/1/2012,2,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,9 a.m.,11 a.m.,6/25/2012,7/1/2012,3,80,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,6 a.m.,6:58 a.m.,6/25/2012,7/1/2012,2,130,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,2:58 p.m.,4 p.m.,6/25/2012,7/1/2012,1,110,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,4 p.m.,5 p.m.,6/25/2012,7/1/2012,2,125,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,5 p.m.,5:30 p.m.,6/25/2012,7/1/2012,3,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,3,300,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,2,800,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,10:35 p.m.,11:35 p.m.,6/25/2012,7/1/2012,4,120,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,11:35 p.m.,12:35 a.m.,6/25/2012,7/1/2012,8,15,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28312,5 a.m.,4 x.m.,6/25/2012,7/1/2012,3,0,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,5 a.m.,6 a.m.,7/2/2012,7/8/2012,1,30,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6 a.m.,6:58 a.m.,7/2/2012,7/8/2012,1,130,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6 a.m.,6:58 a.m.,7/2/2012,7/8/2012,1,130,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,7 a.m.,9 a.m.,7/2/2012,7/8/2012,1,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,9 a.m.,11 a.m.,7/2/2012,7/8/2012,1,80,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,7 a.m.,9 a.m.,6/25/2012,7/1/2012,2,100,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,5 a.m.,12 p.m.,6/25/2012,7/1/2012,1,15,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,8 a.m.,9 a.m.,6/25/2012,7/1/2012,1,120,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,9 a.m.,10 a.m.,6/25/2012,7/1/2012,1,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,4 p.m.,5 p.m.,7/2/2012,7/8/2012,1,125,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,12 p.m.,12:30 p.m.,7/2/2012,7/8/2012,1,35,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,5 p.m.,5:30 p.m.,7/2/2012,7/8/2012,1,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,5:28 p.m.,6 p.m.,7/2/2012,7/8/2012,1,300,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6 p.m.,6:30 p.m.,7/2/2012,7/8/2012,1,300,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6 p.m.,6:30 p.m.,6/25/2012,7/1/2012,1,120,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6:30 p.m.,7 p.m.,7/2/2012,7/8/2012,1,400,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,6:30 p.m.,7 p.m.,6/25/2012,7/1/2012,1,140,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,8 p.m.,10 p.m.,6/25/2012,7/1/2012,1,350,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28352,8 p.m.,10 p.m.,7/2/2012,7/8/2012,1,550,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28359,6 a.m.,6:58 a.m.,7/3/2012,7/9/2012,3,130,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28359,7 a.m.,9 a.m.,7/3/2012,7/9/2012,2,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28359,7 a.m.,9 a.m.,7/3/2012,7/9/2012,1,200,Lieutenant Governor,primary,,,
Patane,KOMU,Media Placement Technologies,Citizens for Brad Lager, Brad Lager,28359,9 a.m.,11 a.m.,7/3/2012,7/9/2012,3,80,Lieutenant Governor,primary,,,
